"Mes","comentario","text_tokens"
202006,"malisimo servicio la verdad antes de que la pandemia comenzará llevaba como 3 mese con un problema del cable y siempre mandaban a los técnicos que no son los verdaderos técnicos no de claro y no podía resolver el problema porque los único que podían tocar un no se que del poste son los verdaderos técnicos de claro aahh pero ellos jamás se asomaron y aquí estoy con una malisima señal del cable con menos canales de los que venían en la guía aaah pero el pago ese nombre ese quizá hasta mora me van a querer cobrar"," "
202006,"hola david herrera con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola david herrera con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"sigo esperando que me instalen el internet que contraté hace 2 semanas"," "
202006,"buenos días nuestro interés es ayudarte te invitamos a que nos contactes vía inbox para brindarle seguimiento al inconveniente quedamos a la espera de tus comentarios feliz día"," "
202006,"ricardo ramirez garay le envié inbox para darle el debido seguimiento a su tramite"," "
202006,"buenas tardes necesito consultar acerca de las facturas pendiente de pagos"," "
202006,"buenas tardes puedes enviar un sms con la palabra factura al 2250 para mas información puedes escribirnos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"pésimo servicio"," "
202006,"hola buenas tardes con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos"," "
202006,"tengo una duda pues lo que es la cuarentena no no he podido pagar el cable y necesito saber si lo puedo pagar en cuotas o que necesito pagar junio pues solo esa cuota tengo pero necesito respuesta"," "
202006,"hola buenas tardes dina ardón comentarte que estamos en toda la disposición de ayudarte para ello solicitamos que nos puedas enviar el número del servicio vía inbox quedamos atentos a tus comentarios saludos"," "
202006,"hola buenas tardes dina ardón comentarte que estamos en toda la disposición de ayudarte para ello solicitamos que nos puedas enviar el número del servicio vía inbox quedamos atentos a tus comentarios saludos"," "
202006,"hola quiero denunciar a claro por estafadores yo pedí internet el plan 12 dólares hoy me cobran 17 y más creo q no cumplen los contratos"," "
202006,"hola buenas tardes es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"claro quiro saber porque se salen del contrato el presidente dijo que no pagaramos pero a ustedes les bale madres q uno page mas le suben no ben q no hay trabajo miren asus trabajadores no los mandan a traer si son sangronesel salvaqdor"," "
202006,"hola buenas tardes francisca recuerda que si posees alguna consulta o duda acerca de nuestros servicio estamos a tus ordenes vía inbox saludos"," "
202006,"me interesa este producto"," "
202006,"hola buenas tardes francisca recuerda que si posees alguna consulta o duda acerca de nuestros servicio estamos a tus ordenes vía inbox saludos"," "
202006,"precio de clable tv el mas barato"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"el plan de casa completa cuál precio tiene"," "
202006,"hola alexandrita buen día escríbenos vía inbox con tus datos para que podamos contactarte quedaremos atentos"," "
202006,"alexandrita dayanara arely romero raymundo imbox o whatsapp al 78026963"," "
202006,"lastimosamente tengo mi servicio con ustedes estoy trabajando desde casa me quise pasar de 10 mb a 15 mb y me dicen que tengo que presentar los ingresos que tengo que firmar un documento las empresas en este momento no estan laborando completamente para entregarme una constancia tengo mi servicio con pagos al dia y aun haci no me ayudaron"," "
202006,"buenas tardes queremos ayudarte te invitamos a que nos escribas vía inbox con tus datos para brindarte una asistencia personalizada saludos"," "
202006,"buenas noche deseo saber de cuanto cuesta el costo del cable y el paqete mas comodo qisiera saber isi cobran porla intalacion"," "
202006,"hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos"," "
202006,"etelvina rivera imbox o whatsapp al 78026963"," "
202006,"etelvina rivera imbox o whatsapp al 78026963"," "
202006,"ncc nb nun nb yvtu vy v vu y cr un"," "
202006,"buenos días por favor aumenten un día más al paquete de navegación ilimitada de 2 dólares de móvil prepago de 2 días a 3 días gracias"," "
202006,"esos compañía no iso nada para intalar el internet aquí enmicasa i ponen unas cajitas saturadas están"," "
202006,"look nail hola amigo el precio es de 17 50 si gusta puedo ayudarle a seguir su proceso"," "
202006,"ok mande imbox o wassap para escribirle"," "
202006,"hola buenos días envíanos tus datos vía inbox y con gusto te brindaremos los detalles quedamos al pendiente saludos"," "
202006,"look nail 60621993 ese es amigo escríbame con gusto le ayudo"," "
202006,"me podrían dar precio y detalles porfa"," "
202006,"buenos noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenos noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"cual es el presio"," "
202006,"milena alvarez puede escribir al 60621993 para mayor información será un gusto atender su solicitud"," "
202006,"es injusto que ya que contrataste hbo te obliguen a contratar claro video para poder usar hbo go aparte que hay que contratar otro plan de hbo dentro de claro video"," "
202006,"hola alexis buenas noches estamos en toda la disposición de ayudarte favor escríbenos vía inbox para verificar el caso quedamos atentos a tu respuesta saludos"," "
202006,"deberian de pasar los de la copa italiana sale en la programación y no los pasan mal servicio"," "
202006,"buenos días tomaremos en cuenta tus comentarios para brindarte las mejores promociones mantente pendiente de nuestros medios publicitarios saludos"," "
202006,"buenos días tomaremos en cuenta tus comentarios para brindarte las mejores promociones mantente pendiente de nuestros medios publicitarios saludos"," "
202006,"cómo puedo hacer para que me activen claro video"," "
202006,"hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos"," "
202006,"son los mejores en dar pésimo servicio"," "
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"hola quiero saver porque tanto repiten lomismo en todos los canales a demas canal 250 con eso de cosas de casas me tiene arto con lo mismo pagar cable para eso mjorcopro las películas para verlas todo los dias más en brujada lla no porfavor"," "
202006,"hola buenas tardes josé es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"yo quiero solicitarlo pero siempre q hablo nunca contestan"," "
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado a tu consulta quedamos pendiente de tu respuesta feliz día"," "
202006,"sii es cierto mal servicio señores no contraten se van arrepentir y nos daran la razón"," "
202006,"hola any si presentas inconvenientes con nuestros servicios te invitamos a enviarnos la información por inbox para brindar un seguimiento más personalizado saludos"," "
202006,"quisiera saver cuanto cuesta el cable tv"," "
202006,"hola si est deseas adquirir nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos"," "
202006,"rivera river puede escribir al whatsapp 60621993 se le ayudará de una manera más rápida"," "
202006,"buenas noches estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"rivera river imbox"," "
202006,"quisiera saber el precio para solicitarlo"," "
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz día"," "
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz día"," "
202006,"gracias"," "
202006,"en comalapa que no es en calle vieja"," "
202006,"alva quinteros es cierto calle vieja también quizá se les olvidó ponerlo"," "
202006,"manuel rivas si"," "
202006,"yo tengo q pagar una factura de cable y no puedo salir por falta de transporte y por las lluvias no lo cortan x retrasó de pago"," "
202006,"hola buenas noches te invitamos a escribirnos vía inbox y ampliarnos los detalles de lo sucedido quedamos al pendientes saludos"," "
202006,"buenos días armando es un gusto poder saludarte mencionarte que como empresa acatamos las disposiciones del gobierno y no se ha realizado ninguna suspensión desde el pasado 19 de marzo con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"ramozz armando martinezz si lo cortan yo tengo mas de un mes que me suspendieron todo son unos mentirosos"," "
202006,"si cuesta salir a pagar facturas digeron q no cobrarían mora y si lo están haciendo y bueno no sé paga al día por no se puede salir mucho es injusto"," "
202006,"buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"claro el salvador ya se los envie muchas veses y nada de respuesta"," "
202006,"claro el salvador ya lo hice y no hacen nada creo q no deberían d estar cobrando mora"," "
202006,"hola martiza por favor escríbenos vía inbox con tus datos para poder ayudarte referente a tu comentario quedamos a la espera saludos"," "
202006,"está complicado porque aveces anq uno quiera no puede más como está la cituacion"," "
